sephora_id,order_number,atg_order_number,purchase_date,product_sk,sku_number,store_number,discount_amount,transaction_type,currency_code,void_flag,dotcom_guest_flag,brand_name,sample_sku_code,csr_id,standard_sample_flag,total_sales_local_amount,gross_units,product_category,merch_code,country_origin,mplus_flag,transaction_number,transaction_sequence_number,shipped_date,department_number,department_name,hazmat_flag,gift_flag,dt,release_date,received_date,purchase_year,purchase_month,channel_type
null,086870046600000002628800001,,2020-10-10,40951494,2053833,316,0,S,US,N,null,STILA COSMETICS,,null,null,22,1,Eyeliner,,,,26288,1,2020-10-10,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1071832230,087070232100000000191800004,null,2020-10-30,40977351,2311686,744,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,null,,1918,1,2020-10-30,97,Unclassified,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086870048400000002698900001,,2020-10-10,159695,899070,334,0,S,US,N,null,CLINIQUE,,null,null,19,1,Face Wash & Cleansers,,,,26989,1,2020-10-10,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1071832230,087070232100000000191700004,null,2020-10-30,202902,1396373,744,0,S,US,N,null,NARS,,null,null,45,1,Tinted Moisturizer,,null,,1917,1,2020-10-30,10,Makeup,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086870048800000005600200004,,2020-10-10,40969682,2234151,338,0,S,US,N,null,SEPHORA COLOR,,null,null,12,1,Lip Gloss,,,,56002,1,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1071832230,087070232100000000191700004,null,2020-10-30,40927713,1816016,744,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,15,1,Brush Cleaners,,null,,1917,2,2020-10-30,40,Sephora Collection,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086870049600000008549600003,,2020-10-10,40978913,2327260,346,0,S,US,N,null,FENTY,,null,null,19,1,Lip Gloss,,,,85496,1,2020-10-10,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1070391168,086930065900000004458300004,null,2020-10-16,40939865,1935774,194,0,S,US,N,null,BENEFIT,,null,null,24,1,Eyebrow,,null,,44583,1,2020-10-16,10,Makeup,null,null,2020-10-18-155241,null,null,2020,10,US STORE
null,086870050600000005664800006,,2020-10-10,205110,1410950,356,0,S,US,N,null,SYSTEM USE,OT,null,null,0.05,1,SPECIAL PRODUCTS,,,,56648,2,2020-10-10,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1070391168,086930065900000004458300004,null,2020-10-16,40977351,2311686,194,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,null,,44583,2,2020-10-16,97,Unclassified,null,null,2020-10-18-155241,null,null,2020,10,US STORE
null,086870050600000005664800006,,2020-10-10,40965254,2191302,356,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,55,1,Brush Sets,,,,56648,1,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1016153350,086990269200000001305400002,null,2020-10-22,211412,1478361,1162,0,S,US,N,null,NARS,,null,null,30,1,Concealer,,null,,13054,1,2020-10-22,10,Makeup,null,null,2020-10-24-163756,null,null,2020,10,US STORE
null,086870050600000005670700006,,2020-10-10,205110,1410950,356,0,S,US,N,null,SYSTEM USE,OT,null,null,0.05,1,SPECIAL PRODUCTS,,,,56707,2,2020-10-10,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1068804220,086950036200000005140800001,null,2020-10-18,40984279,2379113,24,0,S,US,N,null,BRIOGEO HAIR CARE,,null,null,36,1,Value & Gift Sets,,null,,51408,2,2020-10-18,16,Hair,null,null,2020-10-21-005014,null,null,2020,10,US STORE
null,086870050600000005670700006,,2020-10-10,40943465,1973007,356,0,S,US,N,null,MAKE UP FOR EVER,,null,null,2,1,Makeup Palettes,,,,56707,1,2020-10-10,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1068804220,086950036200000005140800001,null,2020-10-18,40984285,2379121,24,0,S,US,N,null,BRIOGEO HAIR CARE,,null,null,49,1,Value & Gift Sets,,null,,51408,1,2020-10-18,16,Hair,null,null,2020-10-21-154032,null,null,2020,10,US STORE
null,086870054800000006767900004,,2020-10-10,40963694,2176220,464,0,S,US,N,null,GUCCI,,null,null,109,1,Perfume,,,,67679,1,2020-10-10,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1068804220,086950036200000005140800001,null,2020-10-18,40977351,2311686,24,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,null,,51408,3,2020-10-18,97,Unclassified,null,null,2020-10-21-154032,null,null,2020,10,US STORE
null,086870054800000006767900004,,2020-10-10,40938819,1927078,464,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,40,1,Eye Brushes,,,,67679,2,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1042336069,086930253400000000612500004,null,2020-10-16,40971916,2257038,948,0,S,US,N,null,PAT MCGRATH LABS,,null,null,68,1,Foundation,,null,,6125,1,2020-10-16,10,Makeup,null,null,2020-10-19-154606,null,null,2020,10,US STORE
null,086870060000000002783900001,,2020-10-10,40900622,1569508,80,0,S,US,N,null,YSL,,null,null,82,1,Cologne,,,,27839,1,2020-10-10,30,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1042336069,086930253400000000612500004,null,2020-10-16,40986931,2405876,948,0,S,US,N,null,BRIOGEO HAIR CARE,OT,null,null,0,1,GWP,,null,,6125,3,2020-10-16,96,Unclassified,null,null,2020-10-18-155241,null,null,2020,10,US STORE
null,086870063500000006520600004,,2020-10-10,40984785,2383909,246,0,S,US,N,null,TOO FACED,,null,null,25,1,Lip Sets,,,,65206,1,2020-10-10,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1042336069,086930253400000000612500004,null,2020-10-16,40946355,2001212,948,0,S,US,N,null,FARSALI,,null,null,22,1,Makeup,,null,,6125,2,2020-10-16,10,Makeup,null,null,2020-10-18-155241,null,null,2020,10,US STORE
null,086870064800000002610200001,,2020-10-10,211002,1473750,248,0,S,US,N,null,SEPHORA COLOR,,null,null,11,1,Eyeliner,,,,26102,1,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1016268808,087000231900000008770000001,null,2020-10-23,40953943,2077840,740,0,R,US,N,null,DR.JART+,,null,null,-48,-1,Moisturizers,,null,,87700,1,2020-10-23,15,Skincare,null,null,2020-10-25-155938,null,null,2020,10,US STORE
null,086870064800000002610200001,,2020-10-10,40967150,2209195,248,0,S,US,N,null,YSL,,null,null,38,1,Concealer,,,,26102,3,2020-10-10,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1034268976,086820249900000001367700001,,2020-10-05,40971363,2250090,928,0,S,US,N,null,FARMACY,,null,null,62,1,Face Serums,,,,13677,5,2020-10-05,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870064800000002610200001,,2020-10-10,40903735,1601004,248,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,6,1,Sharpeners,,,,26102,2,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1034268976,086820249900000001367700001,,2020-10-05,40982299,2359131,928,0,S,US,N,null,GOOP,,null,null,20,1,Anti-Aging,,,,13677,1,2020-10-05,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870065500000006327200004,,2020-10-10,216975,1533439,258,0,S,US,N,null,TOO FACED,,null,null,26,1,Mascara,,,,63272,1,2020-10-10,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1034268976,086820249900000001367700001,,2020-10-05,40970577,2243566,928,0,S,US,N,null,SEPHORA COLOR,,null,null,12,1,Eyebrow,,,,13677,3,2020-10-05,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870067200000007151400003,,2020-10-10,40914541,1688852,268,0,S,US,N,null,YSL,,null,null,126,1,Perfume,,,,71514,1,2020-10-10,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1034268976,086820249900000001367700001,,2020-10-05,40945017,1987890,928,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Eyeliner,,,,13677,6,2020-10-05,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870067200000007151400003,,2020-10-10,40921847,1758184,268,0,S,US,N,null,MARC JACOBS BEAUTY,,null,null,27,1,Mascara,,,,71514,2,2020-10-10,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1034268976,086820249900000001367700001,,2020-10-05,40936136,1899947,928,0,S,US,N,null,URBAN DECAY,,null,null,15,1,Makeup,,,,13677,2,2020-10-05,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870067200000007151400003,,2020-10-10,172662,1056100,268,0,S,US,N,null,ANASTASIA,,null,null,23,1,Eyebrow,,,,71514,3,2020-10-10,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1034268976,086820249900000001367700001,,2020-10-05,40963073,2169357,928,0,S,US,N,null,MILK MAKE UP,,null,null,24,1,Lipstick,,,,13677,4,2020-10-05,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870067600000006435100005,,2020-10-10,40971826,2256097,102,0,S,US,N,null,SEPHORA COLOR,,null,null,10,1,Lip Gloss,,,,64351,2,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1034268976,086820249900000001367700001,,2020-10-05,40948040,2018190,928,0,S,US,N,null,FENTY,,null,null,12.5,1,Lipstick,,,,13677,8,2020-10-05,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870067600000006435100005,,2020-10-10,40980351,2340115,102,0,S,US,N,null,SEPHORA COLOR,,null,null,22,1,Eye Palettes,,,,64351,3,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1034268976,086820249900000001367700001,,2020-10-05,40954470,2083236,928,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Eyeliner,,,,13677,7,2020-10-05,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870067600000006435100005,,2020-10-10,40949660,2033264,102,0,S,US,N,null,OLAPLEX,,null,null,28,1,Scalp & Hair Treatments,,,,64351,1,2020-10-10,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1034268976,086990249900000001537100001,null,2020-10-22,40963365,2172617,928,0,S,US,N,null,PEACE OUT,,null,null,28,1,Face Serums,,null,,15371,1,2020-10-22,15,Skincare,null,null,2020-10-24-163756,null,null,2020,10,US STORE
null,086870068200000004027900004,,2020-10-10,40902221,1585819,288,0,S,US,N,null,KVD VEGAN BEAUTY,,null,null,21,1,Eyeliner,,,,40279,1,2020-10-10,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1008203883,087030066100000008119300002,null,2020-10-26,40981232,2348936,454,0,S,US,N,null,TARTE INC.,,null,null,10,1,Mini Size,,null,,81193,1,2020-10-26,10,Makeup,null,null,2020-10-29-160918,null,null,2020,10,US STORE
null,086870070000000004149300002,,2020-10-10,40954547,2083798,162,0,S,US,N,null,CLINIQUE,,null,null,29,1,Face Wash & Cleansers,,,,41493,1,2020-10-10,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1008203883,087030066100000007501000004,null,2020-10-26,208816,1450964,454,-3.33,S,US,N,null,DR GROSS SKINCARE,,null,null,13.67,1,Skincare,,null,,75010,2,2020-10-26,15,Skincare,null,null,2020-10-28-161844,null,null,2020,10,US STORE
null,086870070600000005169600001,,2020-10-10,40946452,2001758,214,0,S,US,N,null,HUDA BEAUTY,,null,null,40,1,Foundation,,,,51696,1,2020-10-10,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1008203883,087030066100000007501000004,null,2020-10-26,40983283,2369031,454,-6.67,S,US,N,null,PEACE OUT,,null,null,27.33,1,Face Serums,,null,,75010,1,2020-10-26,15,Skincare,null,null,2020-10-28-161844,null,null,2020,10,US STORE
null,086870070600000005169600001,,2020-10-10,40957412,2114064,214,0,S,US,N,null,HUDA BEAUTY,,null,null,34,1,Setting Spray & Powder,,,,51696,2,2020-10-10,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1016407882,086830046200000002205000005,,2020-10-06,40944991,1987635,312,0,S,US,N,null,TOM FORD,,null,null,59,1,Eyeliner,,,,22050,2,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870071600000000350900001,,2020-10-10,40915925,1698695,90,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Eyeliner,,,,3509,1,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1016407882,086830046200000002205000005,,2020-10-06,40942814,1965524,312,0,S,US,N,null,NARS,,null,null,26,1,Lipstick,,,,22050,3,2020-10-06,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870071600000000350900001,,2020-10-10,40914787,1691336,90,0,S,US,N,null,SEPHORA COLOR,,null,null,13,1,Lip Liner,,,,3509,2,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1016407882,087080106200000003652700001,null,2020-10-31,40937373,1912385,658,0,S,US,N,null,DRUNK ELEPHANT,,null,null,80,1,Face Masks,,null,,36527,1,2020-10-31,15,Skincare,null,null,2020-11-03-155513,null,null,2020,10,US STORE
null,086870075300000000916800001,,2020-10-10,40937579,1913227,378,0,S,US,N,null,MILK MAKE UP,,null,null,28,1,Concealer,,,,9168,1,2020-10-10,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1016407882,086830046200000002205000005,,2020-10-06,40949913,2036770,312,0,S,US,N,null,CLEAN,,null,null,98,1,Perfume,,,,22050,1,2020-10-06,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870079800000000825000003,,2020-10-10,40972963,2267516,208,0,S,US,N,null,MOROCCANOIL,,null,null,7,1,Hair Masks,,,,8250,3,2020-10-10,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1016407882,087080106200000003652700001,null,2020-10-31,40977351,2311686,658,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,null,,36527,2,2020-10-31,97,Unclassified,null,null,2020-11-02-160351,null,null,2020,10,US STORE
null,086870079800000000825000003,,2020-10-10,40973011,2267524,208,0,S,US,N,null,MOROCCANOIL,,null,null,7,1,Hair Masks,,,,8250,1,2020-10-10,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1063371027,086930272500000002402600005,null,2020-10-16,210327,1466820,1200,0,S,US,N,null,SYSTEM USE,OT,null,null,0.1,1,SPECIAL PRODUCTS,,null,,24026,5,2020-10-16,96,Unclassified,null,null,2020-10-19-154606,null,null,2020,10,US STORE
null,086870079800000000825000003,,2020-10-10,40972963,2267516,208,0,S,US,N,null,MOROCCANOIL,,null,null,7,1,Hair Masks,,,,8250,2,2020-10-10,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1063371027,086930272500000002402600005,null,2020-10-16,40978160,2319820,1200,0,S,US,N,null,OUAI,,null,null,30,1,Shampoo,,null,,24026,2,2020-10-16,16,Hair,null,null,2020-10-18-155241,null,null,2020,10,US STORE
null,086870080200000006079900001,,2020-10-10,40926592,1805621,210,0,S,US,N,null,SEPHORA COLOR,,null,null,15,1,Lipstick,,,,60799,1,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1063371027,086930272500000002402600005,null,2020-10-16,40977373,2311678,1200,0,S,US,N,null,SOL DE JANEIRO,BI,null,null,0,1,,,null,,24026,6,2020-10-16,97,Unclassified,null,null,2020-10-19-154606,null,null,2020,10,US STORE
null,086870081000000009812400003,,2020-10-10,40980264,2339141,422,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,25,1,False Eyelashes,,,,98124,1,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1063371027,086930272500000002402600005,null,2020-10-16,40954156,2080141,1200,0,S,US,N,null,SEPHORA SKINCARE,,null,null,10,1,Face Wash & Cleansers,,null,,24026,3,2020-10-16,40,Sephora Collection,null,null,2020-10-18-155241,null,null,2020,10,US STORE
null,086870087100000000443300001,,2020-10-10,40952516,2063725,122,0,S,US,N,null,DR.JART+,,null,null,9,1,Sheet Masks,,,,4433,1,2020-10-10,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1063371027,086930272500000002402600005,null,2020-10-16,40978134,2319846,1200,0,S,US,N,null,OUAI,,null,null,28,1,Conditioner,,null,,24026,1,2020-10-16,16,Hair,null,null,2020-10-18-155241,null,null,2020,10,US STORE
null,086870087100000000443300001,,2020-10-10,40952516,2063725,122,0,S,US,N,null,DR.JART+,,null,null,9,1,Sheet Masks,,,,4433,2,2020-10-10,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1063371027,086930272500000002402600005,null,2020-10-16,40918426,1723881,1200,0,S,US,N,null,DR.JART+,,null,null,6,1,Sheet Masks,,null,,24026,4,2020-10-16,15,Skincare,null,null,2020-10-19-154606,null,null,2020,10,US STORE
null,086870087100000000443300001,,2020-10-10,40980403,2340081,122,0,S,US,N,null,CAUDALIE,,null,null,49,1,Value & Gift Sets,,,,4433,3,2020-10-10,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1085461943,086810038800000007425800003,,2020-10-04,40976643,2303964,50,0,S,US,N,null,BITE BEAUTY,,null,null,24,1,Lipstick,,,,74258,4,2020-10-04,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870087100000000443300001,,2020-10-10,40960109,2139269,122,0,S,US,N,null,SYSTEM USE,OT,null,null,0.15,1,,,,,4433,5,2020-10-10,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1085461943,086810038800000007425800003,,2020-10-04,40941716,1954460,50,0,S,US,N,null,BECCA COSMETICS,,null,null,38,1,Bronzer,,,,74258,2,2020-10-04,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870087100000000443300001,,2020-10-10,40915925,1698695,122,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Eyeliner,,,,4433,4,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1085461943,086810038800000007425800003,,2020-10-04,216975,1533439,50,0,S,US,N,null,TOO FACED,,null,null,26,1,Mascara,,,,74258,3,2020-10-04,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870089100000001660900002,,2020-10-10,40914277,1686211,128,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Concealer,,,,16609,3,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1085461943,086810038800000007425800003,,2020-10-04,40977351,2311686,50,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,,,74258,5,2020-10-04,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870089100000001660900002,,2020-10-10,40960196,2140788,128,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Eyeliner,,,,16609,2,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1085461943,086810038800000007425800003,,2020-10-04,40975265,2290641,50,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,34,1,Face Brushes,,,,74258,1,2020-10-04,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870089100000001660900002,,2020-10-10,40961897,2157659,128,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Eye Palettes,,,,16609,1,2020-10-10,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1008995015,086890101700000001336800001,null,2020-10-12,172662,1056100,650,0,S,US,N,null,ANASTASIA,,null,null,23,1,Eyebrow,,null,,13368,11,2020-10-12,10,Makeup,null,null,2020-10-15-160644,null,null,2020,10,US STORE
null,086870091500000002055100001,,2020-10-10,40942532,1962141,238,0,S,US,N,null,PEACE OUT,,null,null,19,1,Blemish & Acne Treatments,,,,20551,1,2020-10-10,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1008995015,086890101700000001336800001,null,2020-10-12,40916327,1702745,650,0,S,US,N,null,CINEMA SECRETS INC.,,null,null,25,1,Brush Cleaners,,null,,13368,7,2020-10-12,10,Makeup,null,null,2020-10-15-160644,null,null,2020,10,US STORE
null,086870091500000002055100001,,2020-10-10,40963365,2172617,238,0,S,US,N,null,PEACE OUT,,null,null,28,1,Face Serums,,,,20551,2,2020-10-10,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1008995015,086890101700000001336800001,null,2020-10-12,40962569,2164622,650,0,S,US,N,null,FENTY,,null,null,35,1,Foundation,,null,,13368,9,2020-10-12,10,Makeup,null,null,2020-10-15-160644,null,null,2020,10,US STORE
null,086870097200000008704000003,,2020-10-10,40949949,2036671,476,-76,S,US,N,null,DOLCE & GABBANA,,null,null,0,1,Perfume,,,,87040,1,2020-10-10,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1094029126,086880094100000000786500001,,2020-10-11,40969709,2234318,154,0,S,US,N,null,CLINIQUE,BI,null,null,0,1,BI,,,,7865,3,2020-10-11,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086870097200000008704000003,,2020-10-10,40980254,2339232,476,0,S,US,N,null,VIVABOXES,,null,null,0,1,,,,,87040,2,2020-10-10,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1094029126,086880094100000000786500001,null,2020-10-11,40955662,2094555,154,0,S,US,N,null,TARTE INC.,,null,null,26,1,Concealer,,null,,7865,2,2020-10-11,10,Makeup,null,null,2020-10-15-160644,null,null,2020,10,US STORE
null,086870098200000000816500064,,2020-10-10,40980806,2344513,480,0,S,US,N,null,DR.JART+,,null,null,14,1,Face Masks,,,,8165,1,2020-10-10,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1094029126,086880094100000000786500001,null,2020-10-11,40979238,2328615,154,0,S,US,N,null,ATELIER COLOGNE,,null,null,55,1,Fragrance,,null,,7865,1,2020-10-11,20,Fragrance,null,null,2020-10-15-160644,null,null,2020,10,US STORE
